date,home_team,away_team,home_goals,away_goals,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,result,odds_home_win,odds_draw,odds_away_win,season,elo_home_pre,elo_away_pre,elo_diff_pre,form_wins_home,form_points_home,form_goals_scored_home,form_goals_conceded_home,form_shots_on_target_home,form_fouls_committed_home,form_win_streak_home,form_wins_away,form_points_away,form_goals_scored_away,form_goals_conceded_away,form_shots_on_target_away,form_fouls_committed_away,form_win_streak_away,home_squad_value,home_squad_size,away_squad_value,away_squad_size
2018-05-13,Burnley,Bournemouth,1,2,4,5,14,9,A,2.19375,3.42375,3.4275,17,1512.273145300351,1472.5245422457526,39.748603054598334,1.0,5.0,4.0,9.0,18.0,35.0,0,1.0,4.0,4.0,9.0,20.0,47.0,1,126350000.0,27,122500000.0,24
2018-05-13,Crystal Palace,West Brom,2,0,5,1,10,11,H,1.7712500000000002,3.775,4.7225,17,1487.4669534127538,1428.4587048344042,59.008248578349594,3.0,11.0,12.0,5.0,26.0,57.0,2,3.0,11.0,6.0,3.0,16.0,66.0,2,195700000.0,29,172000000.0,25
2018-05-13,Huddersfield,Arsenal,0,1,3,4,11,7,A,5.60375,4.335,1.5875,17,1449.0525511203984,1562.851976582397,-113.79942546199844,1.0,6.0,3.0,4.0,13.0,39.0,0,2.0,6.0,12.0,8.0,29.0,45.0,0,89350000.0,27,499000000.0,24
2018-05-13,Liverpool,Brighton,4,0,11,1,3,6,H,1.185,7.47125,15.99625,17,1641.4784194015035,1474.9103900070506,166.56802939445288,1.0,6.0,5.0,3.0,20.0,37.0,0,1.0,5.0,5.0,7.0,16.0,51.0,0,548000000.0,25,122500000.0,27
2018-05-13,Man United,Watford,1,0,1,3,6,11,H,1.37375,5.2162500000000005,8.57375,17,1655.4911267606517,1430.288941153567,225.20218560708463,2.0,7.0,4.0,3.0,20.0,43.0,0,1.0,4.0,3.0,6.0,24.0,62.0,1,750500000.0,26,186500000.0,30
2018-05-13,Newcastle,Chelsea,3,0,6,2,11,10,H,5.78875,4.0424999999999995,1.62625,17,1459.3213498755115,1636.737168439462,-177.41581856395032,1.0,3.0,3.0,6.0,12.0,49.0,0,4.0,13.0,8.0,4.0,22.0,53.0,0,159250000.0,25,741750000.0,24
2018-05-13,Southampton,Man City,0,1,3,2,8,10,A,7.60375,4.7675,1.42875,17,1459.1196242655922,1748.056009737738,-288.93638547214596,2.0,8.0,6.0,5.0,28.0,62.0,1,4.0,13.0,15.0,3.0,34.0,43.0,1,248500000.0,24,856500000.0,23
2018-05-13,Swansea,Stoke,1,2,11,5,12,9,A,1.9125,3.6775,4.107499999999999,17,1426.7854395891557,1409.4808467770065,17.304592812149167,0.0,1.0,1.0,9.0,17.0,48.0,0,0.0,3.0,4.0,6.0,17.0,87.0,0,159000000.0,26,190000000.0,26
2018-05-13,Tottenham,Leicester,5,4,6,9,9,13,H,1.32125,5.74375,9.1825,17,1667.5150847979448,1486.256548650128,181.2585361478168,2.0,7.0,5.0,5.0,24.0,49.0,1,1.0,4.0,4.0,10.0,22.0,44.0,1,720000000.0,24,234000000.0,23
2018-05-13,West Ham,Everton,3,1,4,7,10,13,H,2.3825000000000003,3.41375,3.0687500000000005,17,1472.063592402473,1521.979320608676,-49.915728206203084,1.0,5.0,5.0,9.0,16.0,50.0,0,2.0,9.0,5.0,2.0,13.0,55.0,0,218000000.0,24,344000000.0,29
2018-08-10,Man United,Leicester,2,1,6,4,11,8,H,1.5600000000000005,3.928571428571429,7.17,18,1619.5384184449804,1486.0996101457952,133.4388082991852,3.0,10.0,5.0,2.0,17.0,41.0,1,1.0,4.0,7.0,13.0,25.0,47.0,0,848000000.0,30,303000000.0,30
2018-08-11,Huddersfield,Chelsea,0,3,1,4,9,8,A,6.414285714285714,3.967142857142857,1.5885714285714287,18,1454.1720052722162,1590.6220630835764,-136.45005781136024,1.0,5.0,2.0,4.0,11.0,43.0,0,3.0,10.0,5.0,5.0,19.0,49.0,0,108350000.0,28,959000000.0,36
2018-08-11,Newcastle,Tottenham,1,2,2,5,11,12,A,3.952857142857142,3.435714285714286,2.03,18,1481.4218256526538,1629.2291149402597,-147.80728928760573,1.0,3.0,4.0,5.0,14.0,49.0,1,3.0,10.0,9.0,6.0,27.0,47.0,2,157700000.0,27,834500000.0,28
2018-08-11,Watford,Brighton,2,0,5,0,10,16,H,2.3871428571428575,3.1571428571428575,3.3357142857142854,18,1444.7966324906838,1477.3406222055091,-32.54398971482533,1.0,4.0,2.0,5.0,22.0,55.0,0,1.0,5.0,3.0,8.0,14.0,41.0,0,162250000.0,33,169100000.0,30
2018-08-12,Arsenal,Man City,0,2,3,8,11,14,A,3.9185714285714286,3.8642857142857143,1.922857142857143,18,1554.7563905048803,1689.843137968798,-135.08674746391762,3.0,9.0,12.0,6.0,30.0,43.0,1,4.0,13.0,13.0,2.0,30.0,41.0,2,582200000.0,31,1060000000.0,30
2018-08-12,Liverpool,West Ham,4,0,8,2,14,9,H,1.2457142857142858,6.378571428571429,12.75,18,1609.9509848509065,1487.786543826083,122.16444102482342,2.0,8.0,9.0,3.0,28.0,33.0,1,2.0,7.0,7.0,9.0,14.0,45.0,1,912500000.0,32,307500000.0,30
2018-08-12,Southampton,Burnley,0,0,3,6,10,9,D,1.86,3.4214285714285713,4.841428571428572,18,1465.5385875336997,1497.6896913703488,-32.1511038366491,2.0,8.0,4.0,3.0,24.0,57.0,0,0.0,2.0,3.0,10.0,19.0,40.0,0,228850000.0,27,156750000.0,24
2018-08-18,Cardiff,Newcastle,0,0,1,6,14,16,D,3.16,3.1185714285714288,2.5,18,1489.7458432576636,1472.391620390274,17.35422286738958,0.0,0.0,0.0,2.0,1.0,9.0,0,1.0,3.0,5.0,6.0,14.0,49.0,0,95150000.0,31,176700000.0,27
2018-08-18,Chelsea,Arsenal,3,2,11,6,12,9,H,1.81,3.88,4.4,18,1600.023377937,1545.310158883802,54.71321905319792,3.0,10.0,6.0,4.0,18.0,46.0,1,2.0,6.0,8.0,7.0,25.0,43.0,0,876500000.0,32,562000000.0,27
2018-08-18,Everton,Southampton,2,1,7,4,8,20,H,1.9085714285714288,3.448571428571429,4.497142857142857,18,1509.5369562429091,1464.5787754266971,44.95818081621201,2.0,8.0,7.0,6.0,21.0,52.0,0,2.0,8.0,4.0,3.0,25.0,57.0,0,443500000.0,35,266350000.00000003,28
2018-08-18,Leicester,Wolves,2,0,2,3,10,8,H,2.061428571428572,3.4528571428571433,3.801428571428571,18,1480.166459220981,1498.2086846893696,-18.042225468388324,1.0,3.0,8.0,15.0,26.0,45.0,0,0.0,1.0,2.0,2.0,4.0,8.0,0,333500000.0,30,197800000.0,34
2018-08-18,Tottenham,Fulham,3,1,11,3,9,5,H,1.2742857142857142,6.112857142857143,11.2,18,1638.2593202026392,1485.8353163317445,152.4240038708947,4.0,12.0,10.0,6.0,26.0,54.0,3,0.0,0.0,0.0,2.0,6.0,9.0,0,834500000.0,28,248750000.0,28
2018-08-18,West Ham,Bournemouth,1,2,5,5,14,10,A,2.084285714285714,3.5571428571428574,3.6471428571428577,18,1481.5587923308065,1501.1627310315653,-19.603938700758818,2.0,7.0,6.0,9.0,12.0,45.0,0,3.0,9.0,6.0,5.0,23.0,50.0,3,286500000.0,26,164250000.0,24
2018-08-19,Brighton,Man United,3,2,3,3,16,13,H,5.381428571428572,3.5942857142857143,1.7457142857142856,18,1466.2869501138623,1625.4715693697942,-159.18461925593192,1.0,4.0,2.0,9.0,9.0,51.0,0,3.0,10.0,5.0,3.0,19.0,44.0,2,186100000.0,31,855000000.0,26
2018-08-19,Burnley,Watford,1,3,3,6,8,19,A,2.4257142857142857,3.084285714285714,3.3185714285714285,18,1498.6495034773511,1455.8503045823306,42.79919889502071,0.0,3.0,2.0,8.0,23.0,40.0,0,2.0,7.0,4.0,4.0,25.0,57.0,1,188750000.0,27,165200000.0,34
2018-08-19,Man City,Huddersfield,6,1,14,1,9,4,H,1.0785714285714287,12.402857142857142,31.107142857142858,18,1699.2893695898763,1444.7706904187928,254.51867917108348,4.0,13.0,10.0,2.0,26.0,49.0,3,0.0,2.0,1.0,7.0,11.0,43.0,0,1070000000.0000001,29,116100000.0,26
2018-08-20,Crystal Palace,Liverpool,0,2,2,6,6,13,A,7.014285714285714,4.909999999999999,1.44,18,1510.7972646722988,1616.178736346183,-105.38147167388432,4.0,13.0,11.0,1.0,26.0,57.0,4,2.0,8.0,10.0,3.0,29.0,38.0,2,215330000.0,27,899500000.0,30
2018-08-25,Arsenal,West Ham,3,1,10,5,16,13,H,1.37,5.317142857142857,8.312857142857142,18,1537.1342539162642,1468.169815145087,68.96443877117758,2.0,6.0,9.0,8.0,28.0,45.0,0,2.0,7.0,6.0,7.0,16.0,54.0,0,562000000.0,27,286500000.0,26
2018-08-25,Bournemouth,Everton,2,2,5,3,12,10,D,2.597142857142857,3.5414285714285714,2.712857142857142,18,1514.551708217285,1518.0182241722794,-3.4665159549942928,4.0,12.0,8.0,4.0,26.0,51.0,4,2.0,8.0,8.0,7.0,27.0,50.0,1,164250000.0,24,443500000.0,35
2018-08-25,Huddersfield,Cardiff,0,0,1,4,8,10,D,2.3428571428571425,3.0614285714285714,3.5471428571428576,18,1441.3968691029036,1487.1174107223526,-45.72054161944902,0.0,2.0,2.0,11.0,10.0,38.0,0,0.0,1.0,0.0,2.0,2.0,23.0,0,116100000.0,26,95150000.0,31
2018-08-25,Liverpool,Brighton,1,0,8,2,8,14,H,1.1557142857142857,8.345714285714285,19.66142857142857,18,1626.6201694314457,1481.6225408020907,144.99762862935495,3.0,10.0,10.0,1.0,32.0,46.0,3,2.0,6.0,5.0,11.0,11.0,50.0,1,899500000.0,30,186100000.0,31
2018-08-25,Southampton,Leicester,1,2,5,5,13,11,A,2.4,3.245714285714286,3.2028571428571424,18,1456.097507497327,1490.7242930660043,-34.62678556867763,1.0,5.0,3.0,4.0,23.0,65.0,0,2.0,6.0,10.0,10.0,27.0,46.0,1,266350000.00000003,28,333500000.0,30
2018-08-25,Wolves,Man City,1,1,2,6,13,8,D,11.301428571428572,6.277142857142858,1.27,18,1487.6508508443465,1702.6631909057655,-215.01234006141908,0.0,1.0,2.0,4.0,7.0,16.0,0,4.0,13.0,12.0,2.0,33.0,47.0,4,197800000.0,34,1070000000.0000001,29
2018-08-26,Fulham,Burnley,4,2,12,2,11,8,H,2.0285714285714285,3.3428571428571425,4.109999999999999,18,1480.376704265373,1483.1990519460471,-2.822347680674284,0.0,0.0,1.0,5.0,9.0,14.0,0,0.0,2.0,2.0,10.0,19.0,43.0,0,248750000.0,28,188750000.0,27
2018-08-26,Newcastle,Chelsea,1,2,2,3,16,8,A,5.521428571428572,3.9442857142857144,1.66,18,1475.020052925585,1608.1992829045375,-133.17922997895243,1.0,4.0,5.0,5.0,18.0,57.0,0,3.0,10.0,8.0,6.0,26.0,49.0,2,176700000.0,27,876500000.0,32
2018-08-26,Watford,Crystal Palace,2,1,5,3,14,11,H,2.532857142857143,3.2642857142857147,2.98,18,1471.3007561136346,1500.3558315870362,-29.05507547340153,3.0,9.0,7.0,5.0,27.0,59.0,2,4.0,12.0,11.0,3.0,27.0,50.0,0,165200000.0,34,215330000.0,27
2018-08-27,Man United,Tottenham,0,3,5,5,11,16,A,2.5857142857142854,3.3085714285714287,2.858571428571428,18,1610.1359786815658,1643.7179322690106,-33.58195358744479,2.0,7.0,5.0,5.0,19.0,45.0,0,4.0,12.0,11.0,7.0,34.0,52.0,4,855000000.0,26,834500000.0,28
2018-09-01,Brighton,Fulham,2,2,5,5,12,14,D,2.23,3.3814285714285712,3.4257142857142857,18,1475.9815522230774,1490.4194956192543,-14.437943396176934,1.0,3.0,4.0,12.0,9.0,59.0,0,1.0,3.0,5.0,7.0,21.0,25.0,1,177000000.0,24,242500000.0,25
2018-09-01,Chelsea,Bournemouth,2,0,6,1,10,7,H,1.2942857142857145,6.011428571428572,10.172857142857143,18,1617.7084869470723,1512.616163022641,105.09232392443118,3.0,10.0,9.0,7.0,25.0,45.0,3,4.0,13.0,9.0,4.0,24.0,52.0,0,851750000.0,27,164250000.0,24
2018-09-01,Crystal Palace,Southampton,0,2,6,6,11,12,A,2.0614285714285714,3.397142857142857,4.001428571428571,18,1489.4218141389256,1443.2227023871449,46.19911175178072,3.0,9.0,7.0,5.0,21.0,50.0,0,1.0,4.0,3.0,5.0,23.0,66.0,0,215330000.0,27,263600000.00000003,25
2018-09-01,Everton,Huddersfield,1,1,1,6,13,14,D,1.532857142857143,4.065714285714286,7.29,18,1519.953769366923,1440.9039515930654,79.04981777385774,1.0,6.0,8.0,9.0,25.0,52.0,0,0.0,2.0,2.0,11.0,8.0,42.0,0,400000000.0,30,116100000.0,26
2018-09-01,Leicester,Liverpool,1,2,5,4,9,12,A,7.238571428571428,4.787142857142858,1.4485714285714284,18,1503.5990981761863,1632.261158010459,-128.66205983427244,3.0,9.0,12.0,9.0,30.0,49.0,2,4.0,12.0,11.0,1.0,38.0,47.0,4,319500000.0,28,876000000.0,25
2018-09-01,Man City,Newcastle,2,1,8,2,5,13,H,1.1114285714285717,10.214285714285714,25.247142857142855,18,1697.638328288158,1465.51084888305,232.1274794051078,4.0,13.0,13.0,3.0,37.0,46.0,0,1.0,4.0,5.0,5.0,19.0,62.0,0,1060000000.0,26,174700000.0,26
2018-09-01,West Ham,Wolves,0,1,3,6,10,11,A,2.525714285714286,3.3857142857142852,2.8857142857142857,18,1460.4301956815766,1492.675713461954,-32.24551778037744,1.0,4.0,5.0,10.0,18.0,58.0,0,0.0,2.0,3.0,5.0,9.0,29.0,0,285500000.0,25,194250000.0,26
2018-09-02,Burnley,Man United,0,2,2,9,7,13,A,5.9157142857142855,3.781428571428571,1.6614285714285713,18,1473.156260592166,1597.2252861135598,-124.06902552139375,0.0,1.0,4.0,14.0,17.0,46.0,0,2.0,7.0,5.0,7.0,21.0,53.0,0,181750000.0,24,855000000.0,26
2018-09-02,Cardiff,Arsenal,2,3,3,11,12,14,A,6.0842857142857145,4.257142857142857,1.5685714285714287,18,1487.6103282321908,1544.8738733797743,-57.2635451475835,0.0,2.0,0.0,2.0,6.0,33.0,0,2.0,6.0,7.0,9.0,30.0,55.0,1,94250000.0,29,554000000.0,25
2018-09-02,Watford,Tottenham,2,1,3,2,9,8,H,5.45,4.13,1.635714285714286,18,1482.2347735617452,1656.6286248370166,-174.39385127527137,4.0,12.0,9.0,4.0,27.0,63.0,3,5.0,15.0,14.0,6.0,34.0,56.0,5,160700000.0,31,831500000.0,27
2018-09-15,Bournemouth,Leicester,4,2,5,8,13,15,H,2.417142857142857,3.43,3.0214285714285714,18,1505.924605904129,1493.9402028970342,11.984403007094896,3.0,10.0,8.0,6.0,20.0,49.0,0,2.0,6.0,10.0,10.0,25.0,51.0,0,164250000.0,24,319500000.0,28
2018-09-15,Chelsea,Cardiff,4,1,7,2,8,10,H,1.1785714285714286,7.507142857142858,18.071428571428573,18,1624.4000440655848,1475.5158163842282,148.8842276813566,4.0,12.0,10.0,6.0,26.0,48.0,4,0.0,2.0,2.0,5.0,9.0,45.0,0,851750000.0,27,94250000.0,29
2018-09-15,Huddersfield,Crystal Palace,0,1,2,2,11,17,A,3.2457142857142856,3.1257142857142854,2.45,18,1445.4655726551564,1473.86394821304,-28.398375557883583,0.0,2.0,2.0,11.0,12.0,46.0,0,2.0,6.0,5.0,6.0,25.0,49.0,0,116100000.0,26,215250000.0,26
2018-09-15,Man City,Fulham,3,0,9,3,7,7,H,1.1214285714285714,9.98857142857143,22.045714285714286,18,1701.4034710376009,1491.984194087222,209.41927695037884,4.0,13.0,12.0,3.0,38.0,46.0,1,1.0,4.0,7.0,9.0,26.0,39.0,0,1060000000.0,26,242500000.0,25
2018-09-15,Newcastle,Arsenal,1,2,2,2,13,11,A,4.101428571428571,3.7342857142857144,1.9071428571428568,18,1461.7457061336072,1556.968385227737,-95.22267909412972,1.0,4.0,6.0,6.0,18.0,67.0,0,3.0,9.0,9.0,8.0,34.0,57.0,2,174000000.0,25,554000000.0,25
2018-09-15,Tottenham,Liverpool,1,2,3,10,17,16,A,3.007142857142857,3.611428571428572,2.334285714285714,18,1640.814443084801,1641.9200532896114,-1.1056102048103185,4.0,12.0,14.0,8.0,29.0,54.0,0,5.0,15.0,13.0,1.0,37.0,50.0,5,830500000.0,26,876000000.0,25
2018-09-15,Watford,Man United,1,2,5,6,9,11,A,4.2942857142857145,3.582857142857143,1.9114285714285713,18,1498.0489553139607,1607.0371669291565,-108.98821161519572,4.0,12.0,9.0,4.0,22.0,63.0,4,3.0,9.0,7.0,7.0,24.0,54.0,1,160700000.0,31,855000000.0,26
2018-09-16,Everton,West Ham,1,3,4,4,15,12,A,2.048571428571429,3.601428571428571,3.692857142857143,18,1515.392148304832,1447.4736237251504,67.91852457968162,1.0,6.0,8.0,9.0,23.0,51.0,0,1.0,3.0,5.0,11.0,19.0,56.0,0,399500000.0,29,285500000.0,25
2018-09-16,Wolves,Burnley,1,0,7,2,10,9,H,1.7485714285714289,3.585714285714286,5.438571428571429,18,1505.6322854183802,1463.3443797765694,42.28790564181077,1.0,5.0,4.0,5.0,15.0,40.0,1,0.0,1.0,4.0,11.0,17.0,46.0,0,191500000.0,23,181750000.0,24
2018-09-17,Southampton,Brighton,2,2,5,4,10,13,D,2.0971428571428574,3.3,3.885714285714286,18,1458.7805683130305,1474.4168537551095,-15.63628544207927,1.0,4.0,4.0,5.0,21.0,63.0,1,1.0,4.0,5.0,11.0,11.0,64.0,0,263600000.00000003,25,177000000.0,24
2018-09-22,Brighton,Tottenham,1,2,4,7,15,9,A,4.922857142857142,3.888571428571428,1.737142857142857,18,1475.9408485090726,1626.7995647028272,-150.85871619375462,1.0,5.0,7.0,9.0,14.0,71.0,0,3.0,9.0,10.0,6.0,26.0,62.0,0,177000000.0,24,830500000.0,26
2018-09-22,Burnley,Bournemouth,4,0,5,5,17,6,H,2.947142857142857,3.349999999999999,2.525714285714286,18,1454.7786250640836,1515.4733278855892,-60.69470282150564,0.0,1.0,3.0,10.0,15.0,41.0,0,3.0,10.0,10.0,7.0,20.0,53.0,1,181750000.0,24,164250000.0,24
2018-09-22,Cardiff,Man City,0,5,2,10,6,4,A,19.312857142857144,7.874285714285714,1.1657142857142857,18,1469.970797437136,1705.6024156519252,-235.6316182147891,0.0,2.0,3.0,9.0,11.0,55.0,0,4.0,13.0,14.0,3.0,45.0,43.0,2,94250000.0,29,1060000000.0,26
2018-09-22,Crystal Palace,Newcastle,0,0,4,3,8,11,D,2.1242857142857146,3.3528571428571428,3.7242857142857138,18,1486.9524295891022,1450.9581036590548,35.99432593004735,2.0,6.0,4.0,6.0,22.0,56.0,1,0.0,1.0,4.0,8.0,14.0,69.0,0,215250000.0,26,174000000.0,25
2018-09-22,Fulham,Watford,1,1,3,6,11,9,D,2.54,3.434285714285714,2.8442857142857148,18,1487.7852494728977,1487.729823914006,0.0554255588915566,1.0,4.0,7.0,12.0,29.0,46.0,0,4.0,12.0,10.0,5.0,24.0,61.0,0,242500000.0,25,160700000.0,31
2018-09-22,Leicester,Huddersfield,3,1,8,2,10,16,H,1.6300000000000003,3.847142857142857,6.197142857142857,18,1484.391480915574,1432.3770912790942,52.01438963647979,2.0,6.0,8.0,9.0,24.0,53.0,0,0.0,2.0,2.0,11.0,11.0,46.0,0,319500000.0,28,116100000.0,26
2018-09-22,Liverpool,Southampton,3,0,4,1,7,10,H,1.197142857142857,7.135714285714286,16.068571428571428,18,1655.9349316715852,1457.2565735590676,198.67835811251757,5.0,15.0,11.0,2.0,36.0,63.0,6,1.0,5.0,6.0,6.0,23.0,65.0,0,876000000.0,25,263600000.00000003,25
2018-09-22,Man United,Wolves,1,1,6,8,5,17,D,1.5757142857142856,4.11,6.325714285714286,18,1617.356298329111,1514.198040130866,103.158258198245,3.0,9.0,8.0,8.0,29.0,59.0,2,2.0,8.0,5.0,5.0,22.0,50.0,2,855000000.0,26,191500000.0,23
2018-09-23,Arsenal,Everton,2,0,5,6,17,12,H,1.4542857142857142,4.8914285714285715,6.974285714285713,18,1567.7559877022893,1499.1633726323064,68.59261506998291,3.0,9.0,10.0,9.0,32.0,61.0,3,1.0,6.0,8.0,9.0,20.0,53.0,0,554000000.0,25,399500000.0,29
2018-09-23,West Ham,Chelsea,0,0,1,6,11,9,D,5.918571428571428,4.398571428571429,1.5614285714285716,18,1463.702399397676,1629.9450630126769,-166.24266361500077,1.0,3.0,5.0,11.0,19.0,58.0,1,5.0,15.0,14.0,4.0,31.0,46.0,5,285500000.0,25,851750000.0,27
2018-09-29,Arsenal,Watford,2,0,2,4,11,17,H,1.467142857142857,4.840000000000001,6.642857142857143,18,1575.5068350187312,1489.7836505071843,85.72318451154683,4.0,12.0,12.0,7.0,34.0,67.0,4,3.0,10.0,9.0,6.0,25.0,60.0,0,554000000.0,25,160700000.0,31
2018-09-29,Chelsea,Liverpool,1,1,4,6,7,9,D,2.827142857142857,3.508571428571429,2.5214285714285714,18,1626.38582513983,1660.3523958326498,-33.966570692819914,4.0,13.0,11.0,4.0,33.0,47.0,0,5.0,15.0,10.0,2.0,32.0,56.0,7,851750000.0,27,876000000.0,25
2018-09-29,Everton,Fulham,3,0,6,0,13,13,H,1.7442857142857142,4.0528571428571425,4.695714285714287,18,1491.4125253158645,1485.7314228797195,5.681102436145011,1.0,5.0,6.0,9.0,21.0,58.0,0,1.0,5.0,8.0,11.0,26.0,48.0,0,399500000.0,29,242500000.0,25
2018-09-29,Huddersfield,Tottenham,0,2,5,6,17,16,A,7.471428571428571,4.361428571428571,1.491428571428571,18,1424.117232146894,1635.7310495878137,-211.61381744091955,0.0,2.0,3.0,11.0,12.0,53.0,0,3.0,9.0,10.0,6.0,28.0,59.0,1,116100000.0,26,830500000.0,26
2018-09-29,Man City,Brighton,2,0,8,1,4,10,H,1.092857142857143,11.489999999999998,29.17285714285714,18,1712.0051571516683,1467.009363624086,244.99579352758224,4.0,13.0,17.0,3.0,47.0,33.0,3,1.0,5.0,8.0,9.0,18.0,70.0,0,1060000000.0,26,177000000.0,24
2018-09-29,Newcastle,Leicester,0,2,1,5,11,5,A,2.6242857142857146,3.247142857142857,2.904285714285714,18,1454.191761956414,1492.651340047774,-38.45957809136007,0.0,2.0,3.0,6.0,15.0,69.0,0,3.0,9.0,10.0,8.0,28.0,55.0,1,174000000.0,25,319500000.0,28
2018-09-29,West Ham,Man United,3,1,3,4,12,12,H,4.329999999999999,3.712857142857142,1.875714285714286,18,1467.2616372705231,1612.1017155483726,-144.84007827784944,1.0,4.0,5.0,7.0,18.0,60.0,0,2.0,7.0,7.0,8.0,29.0,53.0,0,285500000.0,25,855000000.0,26
2018-09-29,Wolves,Southampton,2,0,6,6,11,7,H,1.8585714285714283,3.52,4.734285714285714,18,1519.4526229116043,1452.839109398003,66.61351351360145,2.0,8.0,4.0,4.0,26.0,59.0,0,1.0,4.0,6.0,9.0,21.0,65.0,0,191500000.0,23,263600000.00000003,25
2018-09-30,Cardiff,Burnley,1,2,5,2,11,15,A,2.5714285714285716,3.077142857142857,3.1342857142857143,18,1463.568055937393,1466.8026192175198,-3.2345632801268493,0.0,2.0,3.0,12.0,12.0,52.0,0,1.0,3.0,7.0,10.0,14.0,49.0,1,94250000.0,29,181750000.0,24
2018-10-01,Bournemouth,Crystal Palace,2,1,5,2,9,12,H,2.2614285714285716,3.47,3.271428571428572,18,1503.449333732153,1483.718771291743,19.73056244041004,2.0,7.0,8.0,11.0,21.0,48.0,0,1.0,4.0,2.0,6.0,17.0,53.0,0,164250000.0,24,215250000.0,26
2018-10-05,Brighton,West Ham,1,0,4,4,12,8,H,2.68,3.27,2.8200000000000003,18,1463.4734414682544,1482.1350236552692,-18.6615821870148,0.0,2.0,5.0,9.0,16.0,64.0,0,2.0,7.0,7.0,6.0,16.0,58.0,1,177000000.0,24,285500000.0,25
2018-10-06,Burnley,Huddersfield,1,1,3,2,8,11,D,2.162857142857143,3.0542857142857147,4.09,18,1480.7459665071044,1417.044900729303,63.70106577780143,2.0,6.0,8.0,8.0,13.0,56.0,2,0.0,2.0,2.0,7.0,16.0,66.0,0,181750000.0,24,116100000.0,26
2018-10-06,Crystal Palace,Wolves,0,1,4,2,11,13,A,2.9200000000000004,3.2028571428571433,2.6342857142857143,18,1474.4252238511178,1527.2633754394692,-52.838151588351366,1.0,4.0,3.0,6.0,17.0,59.0,0,3.0,11.0,6.0,2.0,29.0,62.0,1,215250000.0,26,191500000.0,23
2018-10-06,Leicester,Everton,1,2,2,8,10,11,A,2.205714285714286,3.407142857142857,3.47,18,1505.3943680924515,1501.1706241363502,4.2237439561015435,3.0,9.0,10.0,8.0,31.0,50.0,2,1.0,5.0,7.0,8.0,20.0,63.0,1,319500000.0,28,399500000.0,28
2018-10-06,Man United,Newcastle,3,2,10,8,16,8,H,1.4514285714285715,4.498571428571429,8.16,18,1597.2283291636263,1441.4487339117363,155.7795952518902,2.0,7.0,6.0,8.0,30.0,52.0,0,0.0,1.0,3.0,8.0,10.0,64.0,0,855000000.0,26,174000000.0,25
2018-10-06,Tottenham,Cardiff,1,0,7,6,7,11,H,1.2328571428571429,6.548571428571429,13.414285714285713,18,1642.8033810054048,1449.6247086478083,193.1786723575965,3.0,9.0,9.0,5.0,23.0,66.0,2,0.0,1.0,4.0,14.0,16.0,49.0,0,830500000.0,26,94250000.0,29
2018-10-06,Watford,Bournemouth,0,4,2,7,11,9,A,2.1371428571428575,3.5585714285714287,3.481428571428572,18,1482.541001894988,1512.7428811727782,-30.20187927779034,2.0,7.0,6.0,7.0,23.0,58.0,0,2.0,7.0,8.0,11.0,21.0,47.0,1,160700000.0,31,164250000.0,24
2018-10-07,Fulham,Arsenal,1,5,4,7,11,12,A,4.894285714285714,4.345714285714285,1.6657142857142857,18,1475.9733240592338,1582.7494836309277,-106.77615957169382,1.0,5.0,7.0,11.0,23.0,56.0,0,5.0,15.0,12.0,4.0,30.0,69.0,5,242500000.0,25,554000000.0,25
2018-10-07,Liverpool,Man City,0,0,2,2,10,10,D,2.57,3.5300000000000007,2.7642857142857147,18,1661.2498796018683,1715.5410793075,-54.29119970563147,4.0,13.0,9.0,3.0,32.0,52.0,0,4.0,13.0,13.0,2.0,41.0,28.0,4,876000000.0,25,1060000000.0,26
2018-10-07,Southampton,Chelsea,0,3,6,6,13,11,A,5.9628571428571435,4.0600000000000005,1.61,18,1445.0283568701384,1625.4883413706111,-180.45998450047273,1.0,4.0,5.0,9.0,23.0,52.0,0,3.0,11.0,9.0,3.0,26.0,42.0,0,263600000.00000003,25,851750000.0,27
2018-10-20,Bournemouth,Southampton,0,0,2,4,10,14,D,2.047142857142857,3.6042857142857136,3.7028571428571433,18,1525.7695557018876,1437.0298300341617,88.73972566772613,3.0,9.0,10.0,9.0,23.0,44.0,2,1.0,4.0,4.0,10.0,24.0,52.0,0,164250000.0,24,263600000.00000003,25
2018-10-20,Cardiff,Fulham,4,2,5,4,15,16,H,2.4828571428571427,3.4514285714285715,2.9114285714285706,18,1445.0919911676797,1465.5792242632406,-20.487233095560896,0.0,0.0,4.0,15.0,18.0,50.0,0,0.0,2.0,4.0,14.0,15.0,56.0,0,94250000.0,29,242500000.0,25
2018-10-20,Chelsea,Man United,2,2,6,4,9,17,D,1.7342857142857144,3.8399999999999994,5.024285714285715,18,1633.486868206588,1602.6059115580242,30.880956648563824,3.0,11.0,10.0,2.0,29.0,45.0,1,3.0,10.0,9.0,7.0,35.0,57.0,1,851750000.0,27,855000000.0,26
2018-10-20,Huddersfield,Liverpool,0,1,1,2,9,6,A,11.462857142857144,5.441428571428572,1.3057142857142858,18,1421.1455581954613,1661.0527223679242,-239.9071641724629,0.0,2.0,3.0,8.0,17.0,69.0,0,3.0,11.0,8.0,3.0,26.0,54.0,0,116100000.0,26,876000000.0,25
